color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score
16711422,12489324,8675653,228,10976084,4401687,5456420,14335138,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3588465217956038
16317437,16711164,1517376,2439795,8562621,16580350,4940920,8927794,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.095443804776032
16579063,8408129,4528662,8267039,12620414,2627612,10580329,14276833,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.9902794725138506
16250871,4802888,14606308,3300514,3684407,15355431,11184551,3956035,0,0,0,0,0,0,1,0,0,0,0,0,0,79,2.6688938120196757
16514043,6451129,394758,1711976,7500402,10395294,14738158,9147598,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.7660256695686887
16645629,3503077,1315860,15001064,16316152,10790052,6710886,16251128,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9258212220148856
6447714,1118481,6233895,6506829,6303541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.33018269672069855
16579836,14277343,1120047,9773094,14932703,2496289,5593718,7491167,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5651332170322908
15066601,16053234,11286835,1515062,14105913,5002617,3154717,10526889,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4227599152843426
16382457,13883873,3559283,3096414,12076595,8691897,11378581,5417046,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4043510610645953
16579834,12597299,9086124,14411489,6126474,11839632,12505298,4398613,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2.314739424646817
16514043,5075606,3355443,6131664,10921638,14279921,6381921,4620738,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9486346805801367
16645372,3355443,15125969,7559512,10854303,11364195,14136498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0206713431712948
16645629,1776411,11986936,1389139,2907274,9326411,11574417,4222692,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.4951083249414867
13821162,723723,16711422,9616844,10799317,1653320,16514300,14589510,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.1282070093972902
4673433,16447993,4207237,15658993,9607335,10960443,11379104,1775896,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2.700785565325456
16645628,13797702,1905677,8216885,10129729,1184817,15722733,7186760,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.456582868761225
16185075,14937073,2565670,15068136,9676952,5399684,6906459,11248271,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.25820445276355686
16711422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.6383461986145058
16711422,5677277,596019,3498138,4816836,12837106,2047854,7367267,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8311577677067012
16119285,3174335,3569612,14411250,7445715,10526880,6250335,10731490,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2.679780776876109
16579836,6988259,4479866,12624521,5065803,13951731,2304427,7137192,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8248518083650158
16119285,2632500,3023389,6602930,8018241,11967103,3152167,14084592,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.239054769910665
1187128,7303023,13159387,5593444,9804718,3554640,12172493,7699344,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3098005958891004
16711422,197379,10658466,6381921,3635774,15266282,8893329,5870950,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.1921953838917532
15659251,16711422,3766765,6665539,6528214,5263440,1908514,4414609,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6636028337530595
5534867,15856886,7057048,16316664,6197143,6461847,9546941,15660274,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.39839402502601007
65793,15856113,12890229,16174153,13622257,8217673,12355622,7252811,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.5108065147442922
16711422,394758,10395294,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7285499919360945
2897215,16711422,9804447,4279640,4097521,14803684,4693111,3552822,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.02244624862605
15789542,3636842,15463677,7893615,10787212,14871785,10267578,8761508,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4405759870569346
16711422,3223857,6118749,10592673,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4674167981662219
15595258,16579836,2303272,3882820,5333626,8823487,14652233,5470641,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.7199965547459417
16710904,14738164,10527958,2173238,11185886,5791347,12492389,1512204,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3607835380194118
1849453,1651037,2771332,16711422,6000620,15701051,4097475,6672498,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.46063347052535997
11533041,16382454,2303027,13414245,15725300,3815386,15124843,5134174,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2568112087532266
16711422,3570543,3750203,4342340,15051078,4144705,1381653,7039593,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7540256581030004
16711422,1971820,14506830,14803693,9413316,11966346,5983813,5525135,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492
16711422,15987960,3300975,0,2303787,9805993,2834027,15395819,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.0018442913794394
16645628,3306672,5874127,920587,12573164,11707784,7886155,15125622,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.409182564209529
16119285,3240000,14606564,11118758,2834221,15199208,11054521,15394793,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.5551035791912096
13751281,1711119,16108627,15987441,1054990,7103293,2632241,9345717,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8310401887004444
16645627,1381646,4737604,1579548,1645848,8702929,10990450,14279387,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.289542208676795
15921648,9087690,12099982,15325919,7952460,13032426,1773838,13821658,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5784479756666437
16053492,5923438,7694958,8810346,2767180,3096402,6721471,10460316,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9870496591285038
16711422,263172,8200060,10592673,6184542,15655662,9387919,12422845,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.362229061781013
1450300,5527142,14647604,16645629,14706730,14803943,3554127,10067627,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.2489060853425766
7363147,16514042,2892825,5205169,3624316,6518373,11049357,4802344,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6717155154868024
16711422,15396337,131586,2239027,4936806,9020095,6776551,2236192,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.069552329146798
15461872,16711422,3503290,10595002,2631720,4157420,10394266,7951697,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0.9531959534214801
16645629,3618615,5000268,15353919,10786967,16032670,6468836,13362934,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5679487679110529
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2.0514766754382183
16579835,10787217,6906975,6728129,7190620,6138696,2104346,15654884,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7597738108924186
16711422,1192289,3630485,14871024,11583441,9415363,394758,6127418,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.2163706762418904
15922938,16711422,3041962,6579030,10263694,3157282,14961958,9610165,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9011169493408078
16711422,1381133,6511162,5137643,4212863,2039597,5261093,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0056526619650998
16579836,13365230,11583068,2238502,5986903,2368546,4877174,1453113,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.1712041717763755
16711422,16120061,3355443,4868682,3173614,10460573,13792811,9282497,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6461638747149465
919814,15593976,7495499,16249057,461839,989976,12099455,459267,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.23757314515991412
16711422,2302755,6710886,15049122,10394264,4425398,14083567,7710409,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.5109967022944826
16579836,15724786,3698911,7311059,6777455,14176319,3289442,15843139,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.482459309135547
16184817,6573388,14211546,3026219,11904139,2633012,13288620,4807016,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.7336908465690988
16382457,3834731,197378,461326,7428940,11970975,10134442,13819104,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2869133001532458
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1.443723495108618
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
65793,16382200,2704290,10656915,6579042,3767333,10856890,15067119,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6410203942130355
16514043,3764703,12097667,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.232069422575001
14145493,3041684,65793,7234132,13427946,10995416,11574917,3488319,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.28773761271574155
16711421,789772,11915745,3684919,15196520,7515609,10466120,3166566,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.723416929087311
16382457,11023962,6710886,10987431,1052688,3306696,8431836,13425905,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.280414175931531
2964041,16579836,5789784,8690354,14606820,3158576,5463402,15856369,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.46345820520065595
16711422,65586,5262669,13971245,2039583,10592159,15000809,9673370,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.024899196085044
16711422,15102774,6908265,2894892,16101772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.023503145675088
16514043,263172,16577616,8215117,11116442,6778481,4790595,2566443,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4849008363161127
1842204,15132390,4824792,13953267,11776947,16449020,6381921,3566738,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7932261222039257
16250871,460292,14235950,7626571,11313295,1974051,9870495,12202557,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.752320578186307
16711422,328965,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5556896403863205
16711422,15527667,920329,6839379,725782,988692,10590612,8135705,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.965470135220833
7317967,13033450,16711421,3299444,9948640,13559260,2178904,4949690,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.996753992525416
16711422,5063748,10854045,2380733,14476532,12475993,8099799,5010377,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.6820857895941322
16711422,592137,5014718,13869661,6316128,6394311,11040428,14279921,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6228745068565553
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
1520449,4284277,8690858,12898520,16711422,2836559,5792093,1381653,0,0,0,0,0,0,1,0,0,0,0,0,0,19,1.6344129977949313
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097
1582912,16447993,3354670,4743560,9345967,15262695,14211293,7756867,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.393842334857139
15921906,4605252,4209209,2174187,4537659,3168659,4342595,4079423,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5298722378491902
16711422,3355443,10526880,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.296459393578921
1972760,7361611,1843236,4808821,2235936,8169407,12031365,2237476,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4193747213695471
1905936,2106931,16513783,15198443,7428935,12295799,1380371,5331558,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5649546501756739
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
12964049,16316407,8559313,2299667,5929911,4680873,1312778,7493709,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.965760195036771
16711422,3355443,11704213,3702564,6250335,15349287,14543322,4342515,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7589469480713738
16711422,394758,10658466,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5911230576522338
15987180,11443308,4156317,1381918,2235929,6971216,14606059,6444895,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5090528581463805
16711422,3174591,15331576,7643604,16645886,10329501,7237230,1052688,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2296060452911972
16448249,1052426,6259351,14082284,9278362,6643289,14341849,10789278,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6301169819529797
2232844,988452,8279870,11050385,16645629,2297369,4742261,9413035,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0953874327811675
0,16645629,13144940,7165253,1390728,729951,6069735,5479328,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0848649940523907
16711422,3764703,6382696,2105636,10002606,14212324,5460819,15198440,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.642705804867522
16645629,2038327,4205859,2432699,13951214,7361865,3497880,8038609,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.401154996871327
16645629,14660168,591877,8282960,13095387,3899577,11371320,7578828,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.7337916243829008
3437913,3548704,8148806,12362344,15788512,5282676,15390814,8669268,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4402807881073078
16514042,1314571,10788243,7037530,15526379,10001829,5335670,2764589,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.8088968305939352
9934743,16645372,927045,14409446,526087,9540508,5727089,7232598,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0225044727957477
16711422,197379,11861333,9868950,6447713,8896064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.420519358401415
1710361,7051756,15920351,6968906,1908788,4871287,12230281,4675547,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.729966389815129
15856113,13841458,16184308,723209,12031364,14673131,8543821,9740467,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.366540157974262
197122,16382455,10854297,10592424,6707283,11447214,6315876,13158095,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9627292967555063
16711422,3223857,6184542,10592673,2249148,14542068,8034263,5075913,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8179975662616574
16711422,16185085,10922419,12972267,12238278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4618996654199043
16579578,5398439,8803907,4815560,4889562,2892575,12226666,12832083,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4768552652078697
16448250,1651143,11953544,1579032,11249307,12808853,6645093,13949172,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.570712398347061
16711422,2171427,10199471,10525330,14475238,4417477,6250594,394757,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
16185078,396324,8363567,16382715,5527649,16580093,592137,8619666,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5658642068710902
16711422,65793,4460076,8395603,6447713,10526879,11216496,15721193,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.9487781752345505
16711422,3570543,14919753,1447189,7171436,14673637,8695976,11323844,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7540256581030004
16645629,3355443,6842472,10461087,4618418,14279662,8298953,5341367,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5543668256675707
16711422,263172,228,10263708,14869244,6316128,5526764,10921717,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.3606162942726168
16381939,7429443,3352593,12230261,4610941,14147043,8036541,5784859,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.951318960308854
16052720,14409185,14605533,3370434,9412533,5603520,1913177,15593455,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0.3919922354283202
16711422,1971820,14570824,5000268,14803949,9282757,10984345,5525388,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492
16382457,15266037,1655405,3959191,9216696,7495251,1842203,11117213,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.26948682905972465
16514042,15504456,14871546,9069383,4478612,10403059,16241237,7645369,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5091994516796534
16711422,3765738,394758,7303023,10263708,6985967,10205684,13557242,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7037252661619959
16185078,3102709,328965,9934743,6381921,16710910,14543099,6069479,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6160895743733266
16119285,13844644,11772821,7365974,1842197,15722989,2237736,10593705,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4676048920798985
16711422,394758,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7903065255607429
15265531,16381941,1126752,12687741,7757648,9744337,3287075,5075356,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2.9446162364075685
16382457,9802899,6578782,1841431,6119782,7035489,1909287,9672087,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8876198572931213
4083074,2106156,3157806,2571369,16514043,9345465,7626070,7035238,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.38359386776338417
16645629,15264493,7429201,11508868,4611726,2893603,8165322,14937318,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2850033734924793
16711422,6382696,3699167,2105636,10264485,5460819,14211548,15066854,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.678992259445038
16711422,1776421,2695719,3285531,13413458,6510156,4807269,5195338,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2048596347936926
16711165,3570638,2960685,15973585,15068145,15520128,15266283,12688248,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8737885384860994
15328732,13752031,13687244,14143700,2975151,10984854,14039091,5987162,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.8612215986960038
16711422,16185337,2772932,2303533,9739445,5008855,10860006,11875627,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6000339403515478
15461876,4479894,16645629,7500402,7317334,1782089,10002355,13085047,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9271484786217027
16119283,3627409,6526672,2375031,5340857,8961631,12595311,4823208,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2795390773996185
3702849,16185075,8960066,11443585,8869438,10270106,14147545,2048305,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.65355983892368
1711670,14409186,5265272,10002093,2699886,1706775,6123706,16645629,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9042886938683317
16711422,3223857,6184542,10658466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.3783587264459745
14409450,4348050,16711422,2697513,7697524,13477740,10133940,11844818,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.356823909045266
16711422,3618615,4210752,3306678,1843239,10526880,13294057,6855114,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9063167197449807
15724525,15658735,15658990,15724271,460551,10592671,6316126,12697790,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.7096678837343329
1052690,986635,16711422,2108456,6118221,5272143,1774873,4408117,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4898216797790154
15461353,2696225,6708569,10656397,15001835,15781466,14475743,5789541,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9512216883409834
16711422,228,460551,10197915,7171437,14672378,5460972,10921717,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.2042806377038087
16054009,16711422,5416398,6645093,4025731,6798224,1714995,5861985,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3978455304188355
16711422,4671303,10395294,2775470,14476786,7904207,5077442,10927328,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.988411196801835
16053492,5923438,7694958,8810346,2767180,3096402,6394571,10789023,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9685977599835744
14280692,16579836,3304884,14132313,3769293,1315860,6134730,5987163,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6189663546071802
16447992,2775678,1846349,15922938,5055009,8996474,2114147,6578526,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.0459310840400686
11909826,1848002,12041931,16711422,13159895,14469850,13227985,5202127,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.1460823195023897
131586,2631721,16579311,4539719,14937074,8626890,16175981,5788752,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5874011606976464
16711165,13277790,1717845,9147033,14607078,4022909,7628627,2170392,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.144652577646698
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
15725044,16711422,4027622,526344,6665539,1776178,5854329,9803455,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8503275802255007
16579836,5118124,15714115,14662468,2565925,6775119,15262195,11045844,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.3422200148435932
16711422,15659510,3700708,2041916,5543138,197379,4938361,7717738,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6330868077441592
16250614,2042424,1710618,3035516,2309487,4618702,1645082,15521351,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.170901220778297
2566703,15263976,15369272,14408925,5724766,10461603,15922163,10183482,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.22861627711035226
3289650,16711422,16053751,15923961,7365716,12099466,4956292,16445683,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7059094394077737
16711422,12838136,7646179,1719387,7324541,4810115,1315860,8051186,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5015915111970088
2829099,465029,16514043,15067122,9476296,9473936,10461087,4148384,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6038315231661313
15133431,2236961,5332091,10133941,3498064,7436954,5131851,16119028,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4570513191794912
16711422,5063748,10854045,2380733,14476532,12475993,8099799,5010377,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9214663720984213
16514043,3764703,12097410,5395026,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9877793987499561
3223866,6184284,2763306,5593443,14889607,16382199,9341831,10001570,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.969483014846608
16711422,3422333,6006988,2763306,7755092,10461087,3559570,3896552,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.532739353307352
16250871,3355491,15593202,3103121,3355443,9282239,6184542,10526109,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.2943822919008212
16711422,15067371,9476000,3684924,5396320,11579568,14803682,328965,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.8024093081750685
1182986,856599,988177,16711421,9910837,1182734,4605222,4409413,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.904459653044687
1974308,16316664,4015959,6393537,14015716,7829367,10000536,14803937,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.1568509421156905
16447993,15067628,15856627,10662586,2895923,16250102,7435383,11781322,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.7858165262626107
16711422,3026478,3092528,7381820,10724247,6381404,3092272,12701591,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.5556860007424853
15921642,11642506,2891799,7362632,14929811,4282514,13949654,13949406,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4430076372776406
16316664,9806256,7699589,6577375,14212066,16645117,12035206,2432280,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1.045072387388635
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6256794599961122
1183243,16711422,6901565,1580074,1249554,7285791,14442587,4804451,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3999581798294556
7434609,16645629,4674908,10461087,7747153,3488575,7809630,7303280,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1.0850278511538916
16711422,15725302,994414,3107496,11974069,6710886,8495557,3355443,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6179665807077512
16711422,16251898,7307415,1316121,5525842,5657425,15265007,1118994,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.4687525485569664
16711422,921102,1119513,5003375,9083310,15909723,10985876,6643030,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.1454549578323516
16711422,15332090,3766243,12481005,11490536,6658532,12624501,8543296,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1256370552541923
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.201364068504378
16711422,1971820,14440781,14869485,9348037,11966346,5590928,5983556,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492
16711422,16174406,12137254,3157548,12819822,3699273,15791346,13984817,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6595639289040693
15987699,10331021,5587521,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.7291413090664856
16711422,6579300,5413870,10657434,3820135,14410733,263172,10469350,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.6742841007003757
16711162,3372632,14788429,7434351,3421235,14543075,9023390,6329469,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5858309046679131
16711422,16251129,2303530,6053730,10330277,3304691,14869475,394756,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8041707257329734
16711164,15244611,14411504,5462133,9215669,1447974,263172,15989497,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3086265361694727
15987442,4020113,11447723,10268618,3832801,15002868,7235940,1314572,0,0,0,0,0,0,1,0,0,0,0,0,0,27,2.266816669693923
16119285,3158064,3504629,13883614,9011837,6580869,6645092,15282979,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2.432613120016007
15856113,197121,7166536,11640451,13687009,8366030,4742017,1119013,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.5998380980905688
15134454,2840993,15856104,16242506,2562327,7512786,1256017,11357493,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2851938795286989
16644858,14843252,3355443,14308685,5920856,15378595,8332319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.833814135958582
2106153,16711165,16053236,15856374,4825745,5683866,15432270,15424072,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.442642229613506
